Year,Country,Attribute,Sector (NACE rev. 2),Unit,Value
2019,Poland,Location Quotient,Bio-based wearing apparel,Ratio,1.00005449
2019,Poland,Location Quotient,Biodiesel,Ratio,2.184629576
2019,Poland,Location Quotient,Bioeconomy,Ratio,1.651275064
2019,Poland,Location Quotient,Bioethanol,Ratio,0.610201221
2019,Poland,Location Quotient,Fishing and Aquaculture,Ratio,0.384622736
2019,Poland,Location Quotient,Food,Ratio,1.276500099
2019,Poland,Location Quotient,"Food, beverage and tobacco",Ratio,1.236773653
2019,Poland,Location Quotient,Forestry,Ratio,1.478782391
2019,Poland,Location Quotient,Leather,Ratio,0.674067482
2019,Poland,Location Quotient,Liquid biofuels,Ratio,1.594550816
2019,Poland,Location Quotient,Paper,Ratio,1.344847632
2019,Poland,Location Quotient,Rubber and bio-based plastics,Ratio,1.888700835
2019,Poland,Location Quotient,Tobacco,Ratio,2.695507135
2019,Poland,Location Quotient,Wood products,Ratio,1.83089283
2019,Poland,Location Quotient,Wood products and furniture,Ratio,2.210469258
2019,Poland,Location Quotient,Wooden furniture,Ratio,3.000519954
2019,Poland,Number of persons employed,Agriculture,Number of people employed,1418700
2019,Poland,Number of persons employed,Beverage,Number of people employed,26185
2019,Poland,Number of persons employed,Bio-based chemicals (excluding biofuels),Number of people employed,8566.257475
2019,Poland,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Number of people employed,31089.77979
2019,Poland,Number of persons employed,Bio-based electricity,Number of people employed,2085.816652
2019,Poland,Number of persons employed,Bio-based pharmaceuticals,Number of people employed,12847.87413
2019,Poland,Number of persons employed,Bio-based textile,Number of people employed,19586.65534
2019,Poland,Number of persons employed,Bio-based textiles,Number of people employed,61004.30324
2019,Poland,Number of persons employed,Bio-based wearing apparel,Number of people employed,29496.85835
2019,Poland,Number of persons employed,Biodiesel,Number of people employed,2895.594875
2019,Poland,Number of persons employed,Bioeconomy,Number of people employed,2369058.898
2019,Poland,Number of persons employed,Bioethanol,Number of people employed,484.834682
2019,Poland,Number of persons employed,Fishing and Aquaculture,Number of people employed,5100
2019,Poland,Number of persons employed,Food,Number of people employed,439082
2019,Poland,Number of persons employed,"Food, beverage and tobacco",Number of people employed,474372
2019,Poland,Number of persons employed,Forestry,Number of people employed,63000
2019,Poland,Number of persons employed,Leather,Number of people employed,11920.78955
2019,Poland,Number of persons employed,Liquid biofuels,Number of people employed,3380.429557
2019,Poland,Number of persons employed,Paper,Number of people employed,70066.50508
2019,Poland,Number of persons employed,Rubber and bio-based plastics,Number of people employed,9675.64819
2019,Poland,Number of persons employed,Tobacco,Number of people employed,9105
2019,Poland,Number of persons employed,Total sectors,Number of people employed,16460900
2019,Poland,Number of persons employed,Wood products,Number of people employed,134421.136
2019,Poland,Number of persons employed,Wood products and furniture,Number of people employed,240260.0638
2019,Poland,Number of persons employed,Wooden furniture,Number of people employed,105838.9277
2019,Poland,Turnover,Agriculture,Million euros,28859.6
2019,Poland,Turnover,Beverage,Million euros,8176.2
2019,Poland,Turnover,Bio-based chemicals (excluding biofuels),Million euros,1308.205883
2019,Poland,Turnover,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Million euros,4149.471181
2019,Poland,Turnover,Bio-based electricity,Million euros,563.441686
2019,Poland,Turnover,Bio-based pharmaceuticals,Million euros,1799.767011
2019,Poland,Turnover,Bio-based textile,Million euros,1293.436762
2019,Poland,Turnover,Bio-based textiles,Million euros,2730.536748
2019,Poland,Turnover,Bio-based wearing apparel,Million euros,831.5988055
2019,Poland,Turnover,Biodiesel,Million euros,842.8993884
2019,Poland,Turnover,Bioeconomy,Million euros,146877.9933
2019,Poland,Turnover,Bioethanol,Million euros,148.7002274
2019,Poland,Turnover,Fishing and Aquaculture,Million euros,172.7
2019,Poland,Turnover,Food,Million euros,63090
2019,Poland,Turnover,"Food, beverage and tobacco",Million euros,77645
2019,Poland,Turnover,Forestry,Million euros,3647.8
2019,Poland,Turnover,Leather,Million euros,605.5011801
2019,Poland,Turnover,Liquid biofuels,Million euros,991.5996158
2019,Poland,Turnover,Paper,Million euros,11181.70802
2019,Poland,Turnover,Rubber and bio-based plastics,Million euros,1041.498288
2019,Poland,Turnover,Tobacco,Million euros,6378.8
2019,Poland,Turnover,Wood products,Million euros,10458.23645
2019,Poland,Turnover,Wood products and furniture,Million euros,16936.13606
2019,Poland,Turnover,Wooden furniture,Million euros,6477.89961
2019,Poland,Value added at factor cost,Agriculture,Million euros,10565.2
2019,Poland,Value added at factor cost,Beverage,Million euros,1663
2019,Poland,Value added at factor cost,Bio-based chemicals (excluding biofuels),Million euros,398.005371
2019,Poland,Value added at factor cost,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Million euros,1339.829583
2019,Poland,Value added at factor cost,Bio-based electricity,Million euros,234.0256631
2019,Poland,Value added at factor cost,Bio-based pharmaceuticals,Million euros,649.1331265
2019,Poland,Value added at factor cost,Bio-based textile,Million euros,351.2763641
2019,Poland,Value added at factor cost,Bio-based textiles,Million euros,891.7808231
2019,Poland,Value added at factor cost,Bio-based wearing apparel,Million euros,346.9218467
2019,Poland,Value added at factor cost,Biodiesel,Million euros,118.8538639
2019,Poland,Value added at factor cost,Bioeconomy,Million euros,36649.42379
2019,Poland,Value added at factor cost,Bioethanol,Million euros,26.26245728
2019,Poland,Value added at factor cost,Fishing and Aquaculture,Million euros,82.8
2019,Poland,Value added at factor cost,Food,Million euros,11445.2
2019,Poland,Value added at factor cost,"Food, beverage and tobacco",Million euros,13968.1
2019,Poland,Value added at factor cost,Forestry,Million euros,1714
2019,Poland,Value added at factor cost,Leather,Million euros,193.5826123
2019,Poland,Value added at factor cost,Liquid biofuels,Million euros,145.1163212
2019,Poland,Value added at factor cost,Paper,Million euros,3036.74917
2019,Poland,Value added at factor cost,Rubber and bio-based plastics,Million euros,292.6910858
2019,Poland,Value added at factor cost,Tobacco,Million euros,859.9
2019,Poland,Value added at factor cost,Wood products,Million euros,2770.953271
2019,Poland,Value added at factor cost,Wood products and furniture,Million euros,4671.822228
2019,Poland,Value added at factor cost,Wooden furniture,Million euros,1900.868957
2019,Portugal,Apparent labour productivity,Agriculture,1000 EUR per person,9.046615527
2019,Portugal,Apparent labour productivity,Beverage,1000 EUR per person,52.47790134
2019,Portugal,Apparent labour productivity,Bio-based chemicals (excluding biofuels),1000 EUR per person,61.03467903
2019,Portugal,Apparent labour productivity,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",1000 EUR per person,56.39769379
2019,Portugal,Apparent labour productivity,Bio-based electricity,1000 EUR per person,299.7229917
2019,Portugal,Apparent labour productivity,Bio-based pharmaceuticals,1000 EUR per person,60.37584508
2019,Portugal,Apparent labour productivity,Bio-based textile,1000 EUR per person,23.27877924
2019,Portugal,Apparent labour productivity,Bio-based textiles,1000 EUR per person,18.05694812
2019,Portugal,Apparent labour productivity,Bio-based wearing apparel,1000 EUR per person,15.03579684
2019,Portugal,Apparent labour productivity,Biodiesel,1000 EUR per person,56.85413005
2019,Portugal,Apparent labour productivity,Bioeconomy,1000 EUR per person,18.63895499
2019,Portugal,Apparent labour productivity,Bioethanol,1000 EUR per person,79.18088737
2019,Portugal,Apparent labour productivity,Fishing and Aquaculture,1000 EUR per person,24.70394737
2019,Portugal,Apparent labour productivity,Food,1000 EUR per person,24.6636063
2019,Portugal,Apparent labour productivity,"Food, beverage and tobacco",1000 EUR per person,29.13915598
2019,Portugal,Apparent labour productivity,Forestry,1000 EUR per person,59.40740741
2019,Portugal,Apparent labour productivity,Leather,1000 EUR per person,16.65854253
2019,Portugal,Apparent labour productivity,Liquid biofuels,1000 EUR per person,57.02713304
2019,Portugal,Apparent labour productivity,Paper,1000 EUR per person,78.12967778
2019,Portugal,Apparent labour productivity,Rubber and bio-based plastics,1000 EUR per person,47.86307542
2019,Portugal,Apparent labour productivity,Tobacco,1000 EUR per person,95.06726457
2019,Portugal,Apparent labour productivity,Wood products,1000 EUR per person,27.33798538
2019,Portugal,Apparent labour productivity,Wood products and furniture,1000 EUR per person,24.5015168
2019,Portugal,Apparent labour productivity,Wooden furniture,1000 EUR per person,19.95207761
2019,Portugal,Location Quotient,Agriculture,Ratio,1.639973531
2019,Portugal,Location Quotient,Beverage,Ratio,1.622695109
2019,Portugal,Location Quotient,Bio-based chemicals (excluding biofuels),Ratio,0.516588253
2019,Portugal,Location Quotient,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Ratio,0.705384289
2019,Portugal,Location Quotient,Bio-based electricity,Ratio,0.77927798
2019,Portugal,Location Quotient,Bio-based pharmaceuticals,Ratio,0.559524768
2019,Portugal,Location Quotient,Bio-based textile,Ratio,4.205059657
2019,Portugal,Location Quotient,Bio-based textiles,Ratio,3.750679776
2019,Portugal,Location Quotient,Bio-based wearing apparel,Ratio,3.312185758
2019,Portugal,Location Quotient,Biodiesel,Ratio,1.802285207
2019,Portugal,Location Quotient,Bioeconomy,Ratio,1.515170324
2019,Portugal,Location Quotient,Bioethanol,Ratio,0.023478437
2019,Portugal,Location Quotient,Fishing and Aquaculture,Ratio,3.840664206
2019,Portugal,Location Quotient,Food,Ratio,0.986645639
2019,Portugal,Location Quotient,"Food, beverage and tobacco",Ratio,1.043838767
2019,Portugal,Location Quotient,Forestry,Ratio,1.167852911
2019,Portugal,Location Quotient,Leather,Ratio,4.020322151
2019,Portugal,Location Quotient,Liquid biofuels,Ratio,1.135607621
2019,Portugal,Location Quotient,Paper,Ratio,0.815270518
2019,Portugal,Location Quotient,Rubber and bio-based plastics,Ratio,1.706586779
2019,Portugal,Location Quotient,Tobacco,Ratio,0.663566765
2019,Portugal,Location Quotient,Wood products,Ratio,1.364709016
2019,Portugal,Location Quotient,Wood products and furniture,Ratio,1.496558179
2019,Portugal,Location Quotient,Wooden furniture,Ratio,1.770989139
2019,Portugal,Number of persons employed,Agriculture,Number of people employed,355890
2019,Portugal,Number of persons employed,Beverage,Number of people employed,17535
2019,Portugal,Number of persons employed,Bio-based chemicals (excluding biofuels),Number of people employed,1160.667384
2019,Portugal,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Number of people employed,8015.440127
2019,Portugal,Number of persons employed,Bio-based electricity,Number of people employed,479.673656
2019,Portugal,Number of persons employed,Bio-based pharmaceuticals,Number of people employed,4245.332833
2019,Portugal,Number of persons employed,Bio-based textile,Number of people employed,22553.09464
2019,Portugal,Number of persons employed,Bio-based textiles,Number of people employed,72932.77407
2019,Portugal,Number of persons employed,Bio-based wearing apparel,Number of people employed,29158.74389
2019,Portugal,Number of persons employed,Biodiesel,Number of people employed,712.9934424
2019,Portugal,Number of persons employed,Bioeconomy,Number of people employed,648813.5607
2019,Portugal,Number of persons employed,Bioethanol,Number of people employed,5.567904922
2019,Portugal,Number of persons employed,Fishing and Aquaculture,Number of people employed,15200
2019,Portugal,Number of persons employed,Food,Number of people employed,101295
2019,Portugal,Number of persons employed,"Food, beverage and tobacco",Number of people employed,119499
2019,Portugal,Number of persons employed,Forestry,Number of people employed,14850
2019,Portugal,Number of persons employed,Leather,Number of people employed,21220.93554
2019,Portugal,Number of persons employed,Liquid biofuels,Number of people employed,718.5613473
2019,Portugal,Number of persons employed,Paper,Number of people employed,12677.71948
2019,Portugal,Number of persons employed,Rubber and bio-based plastics,Number of people employed,2609.43991
2019,Portugal,Number of persons employed,Tobacco,Number of people employed,669
2019,Portugal,Number of persons employed,Total sectors,Number of people employed,4913100
2019,Portugal,Number of persons employed,Wood products,Number of people employed,29905.20097
2019,Portugal,Number of persons employed,Wood products and furniture,Number of people employed,48550.39199
2019,Portugal,Number of persons employed,Wooden furniture,Number of people employed,18645.19102
2019,Portugal,Turnover,Agriculture,Million euros,7713.6
2019,Portugal,Turnover,Beverage,Million euros,3565.7
2019,Portugal,Turnover,Bio-based chemicals (excluding biofuels),Million euros,222.6950337
2019,Portugal,Turnover,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Million euros,1343.469395
2019,Portugal,Turnover,Bio-based electricity,Million euros,293.9416879
