FREQ,TIME_FORMAT,TIME_PERIOD,SECTPERF,UNIT,GEO,OBS_STATUS,OBS_VALUE,SHARE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,SECTPERF_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2017,PNP,PC_GDP,CY,,0.06,0.109,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Cyprus
A,P1Y,2017,PNP,PC_GDP,EL,,0.01,0.009,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Greece
A,P1Y,2017,PNP,PC_GDP,ES,,0,0,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Spain
A,P1Y,2017,PNP,PC_GDP,EU28,e,0.02,0.01,Annual,Annual,Year 2017,estimated,Private non-profit sector,Percentage of GDP,European Union
A,P1Y,2017,PNP,PC_GDP,IT,,0.02,0.015,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Italy
A,P1Y,2017,PNP,PC_GDP,SI,,0,0,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Slovenia
A,P1Y,2006,GOV,PC_GDP,BG,,0.28,0.636,Annual,Annual,Year 2006,No data,Government sector,Percentage of GDP,Bulgaria
A,P1Y,2006,GOV,PPS_HAB_KP05,DE,d,96,0.138,Annual,Annual,Year 2006,"definition differs, see metadata",Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Germany
A,P1Y,2006,GOV,PPS_HAB_KP05,EE,,22.7,0.131,Annual,Annual,Year 2006,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2008,HES,PPS_HAB_KP05,AT,e,205.9,0.25,Annual,Annual,Year 2008,estimated,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Austria
A,P1Y,2008,HES,PPS_HAB_KP05,BE,,125.1,0.218,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Belgium
A,P1Y,2008,HES,PPS_HAB_KP05,DE,,128.4,0.168,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Germany
A,P1Y,2008,HES,PPS_HAB_KP05,DK,,226,0.272,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Denmark
A,P1Y,2008,HES,PPS_HAB_KP05,EE,,86,0.429,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2008,HES,PPS_HAB_KP05,ES,,86.5,0.267,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Spain
A,P1Y,2008,HES,PPS_HAB_KP05,EU28,,101.5,0.23,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,European Union
A,P1Y,2008,HES,PPS_HAB_KP05,FI,,180.9,0.172,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2008,HES,PPS_HAB_KP05,HR,,39.3,0.303,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2008,HES,PPS_HAB_KP05,IT,,91.5,0.305,Annual,Annual,Year 2008,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2004,BES,PPS_HAB_KP05,HR,,53.6,0.417,Annual,Annual,Year 2004,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2004,BES,PPS_HAB_KP05,HU,d,49.2,0.411,Annual,Annual,Year 2004,"definition differs, see metadata",Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2004,BES,PPS_HAB_KP05,IT,,128.6,0.478,Annual,Annual,Year 2004,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2004,BES,PPS_HAB_KP05,SK,,32.7,0.492,Annual,Annual,Year 2004,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2004,BES,PPS_HAB_KP05,UK,,260.9,0.626,Annual,Annual,Year 2004,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2010,HES,PPS_HAB_KP05,FI,,211.8,0.204,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2010,HES,PPS_HAB_KP05,IE,,135.6,0.265,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Ireland
A,P1Y,2010,HES,PPS_HAB_KP05,LT,,57.6,0.53,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Lithuania
A,P1Y,2010,HES,PPS_HAB_KP05,LU,,113.4,0.124,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Luxembourg
A,P1Y,2010,HES,PPS_HAB_KP05,LV,,29.5,0.4,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2010,HES,PPS_HAB_KP05,NL,,231.9,0.404,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Netherlands
A,P1Y,2010,HES,PPS_HAB_KP05,PT,,111.9,0.369,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2010,HES,PPS_HAB_KP05,RO,,11,0.244,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2010,HES,PPS_HAB_KP05,UK,,122.4,0.27,Annual,Annual,Year 2010,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2014,GOV,PPS_HAB_KP05,EE,,25.8,0.11,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2014,GOV,PPS_HAB_KP05,EU28,,60.7,0.125,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,European Union
A,P1Y,2014,GOV,PPS_HAB_KP05,FI,,74.6,0.086,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2014,GOV,PPS_HAB_KP05,IE,,23.3,0.044,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Ireland
A,P1Y,2014,GOV,PPS_HAB_KP05,IT,,42,0.136,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2014,GOV,PPS_HAB_KP05,LV,,24.4,0.239,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2014,GOV,PPS_HAB_KP05,NL,d,79.2,0.119,Annual,Annual,Year 2014,"definition differs, see metadata",Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Netherlands
A,P1Y,2014,GOV,PPS_HAB_KP05,PT,,15.3,0.063,Annual,Annual,Year 2014,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2013,HES,PC_GDP,SE,,0.89,0.273,Annual,Annual,Year 2013,No data,Higher education sector,Percentage of GDP,Sweden
A,P1Y,2013,HES,PPS_HAB_KP05,AT,,230.3,0.243,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Austria
A,P1Y,2013,HES,PPS_HAB_KP05,DE,,156.5,0.179,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Germany
A,P1Y,2013,HES,PPS_HAB_KP05,EL,,52.9,0.375,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Greece
A,P1Y,2013,HES,PPS_HAB_KP05,ES,,78,0.28,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Spain
A,P1Y,2013,HES,PPS_HAB_KP05,FI,,194.5,0.215,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2013,HES,PPS_HAB_KP05,HU,d,29.9,0.144,Annual,Annual,Year 2013,"definition differs, see metadata",Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2013,HES,PPS_HAB_KP05,IT,,86.6,0.283,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2013,HES,PPS_HAB_KP05,LT,,86.6,0.547,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Lithuania
A,P1Y,2013,HES,PPS_HAB_KP05,LU,,145.1,0.186,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Luxembourg
A,P1Y,2013,HES,PPS_HAB_KP05,LV,,37.7,0.429,Annual,Annual,Year 2013,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2015,GOV,PC_GDP,BE,,0.22,0.091,Annual,Annual,Year 2015,No data,Government sector,Percentage of GDP,Belgium
A,P1Y,2015,GOV,PC_GDP,FI,,0.23,0.08,Annual,Annual,Year 2015,No data,Government sector,Percentage of GDP,Finland
A,P1Y,2016,TOTAL,MIO_NAC,BE,,10852.674,1,Annual,Annual,Year 2016,No data,All sectors,Million units of national currency,Belgium
A,P1Y,2017,PNP,PPS_HAB_KP05,AT,,5.5,0.005,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Austria
A,P1Y,2017,PNP,PPS_HAB_KP05,BE,,4.6,0.006,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Belgium
A,P1Y,2017,PNP,PPS_HAB_KP05,CY,,15.3,0.117,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Cyprus
A,P1Y,2017,PNP,PPS_HAB_KP05,EE,,3.3,0.014,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2017,PNP,PPS_HAB_KP05,EL,,1.6,0.008,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Greece
A,P1Y,2017,PNP,PPS_HAB_KP05,ES,,0.6,0.002,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Spain
A,P1Y,2017,PNP,PPS_HAB_KP05,EU28,e,4,0.008,Annual,Annual,Year 2017,estimated,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,European Union
A,P1Y,2017,PNP,PPS_HAB_KP05,FI,,6.5,0.008,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2017,PNP,PPS_HAB_KP05,IT,,5.6,0.017,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2017,PNP,PPS_HAB_KP05,SI,,1,0.002,Annual,Annual,Year 2017,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2017,TOTAL,MIO_EUR,AT,,11289.781,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Austria
A,P1Y,2017,TOTAL,MIO_EUR,BE,,11867.981,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Belgium
A,P1Y,2017,TOTAL,MIO_EUR,CY,,110.214,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Cyprus
A,P1Y,2017,TOTAL,MIO_EUR,DE,,99553.616,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Germany
A,P1Y,2017,TOTAL,MIO_EUR,EL,,2038.43,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Greece
A,P1Y,2017,TOTAL,MIO_EUR,ES,,14063,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Spain
A,P1Y,2017,TOTAL,MIO_EUR,IT,,23793.65,1,Annual,Annual,Year 2017,No data,All sectors,Million euro,Italy
A,P1Y,2015,TOTAL,PPS_HAB_KP05,RO,,56.9,1,Annual,Annual,Year 2015,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2015,TOTAL,PPS_HAB_KP05,SK,,235,1,Annual,Annual,Year 2015,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2015,TOTAL,PPS_HAB_KP05,UK,,483.4,1,Annual,Annual,Year 2015,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2016,BES,MIO_EUR,BE,,7444.72,0.686,Annual,Annual,Year 2016,No data,Business enterprise sector,Million euro,Belgium
A,P1Y,2016,TOTAL,PPS_HAB_KP05,HR,,121.7,1,Annual,Annual,Year 2016,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2016,TOTAL,PPS_HAB_KP05,HU,,198.4,1,Annual,Annual,Year 2016,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2016,TOTAL,PPS_HAB_KP05,IT,b,322.7,1,Annual,Annual,Year 2016,break in time series,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2016,TOTAL,PPS_HAB_KP05,LV,,69.6,1,Annual,Annual,Year 2016,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2016,TOTAL,PPS_HAB_KP05,RO,,59,1,Annual,Annual,Year 2016,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2016,TOTAL,PPS_HAB_KP05,SK,,163.1,1,Annual,Annual,Year 2016,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2016,TOTAL,PPS_HAB_KP05,UK,e,491.8,1,Annual,Annual,Year 2016,estimated,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2004,GOV,PC_GDP,UK,,0.16,0.105,Annual,Annual,Year 2004,No data,Government sector,Percentage of GDP,United Kingdom
A,P1Y,2004,GOV,PPS_HAB_KP05,HR,,26.9,0.209,Annual,Annual,Year 2004,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2004,GOV,PPS_HAB_KP05,IT,,48,0.178,Annual,Annual,Year 2004,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2004,GOV,PPS_HAB_KP05,SK,d,20.3,0.306,Annual,Annual,Year 2004,"definition differs, see metadata",Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2006,TOTAL,PC_GDP,BE,,1.82,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Belgium
A,P1Y,2006,TOTAL,PC_GDP,BG,,0.44,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Bulgaria
A,P1Y,2006,TOTAL,PC_GDP,DE,,2.47,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Germany
A,P1Y,2006,TOTAL,PC_GDP,EE,,1.11,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Estonia
A,P1Y,2006,TOTAL,PC_GDP,ES,,1.18,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Spain
A,P1Y,2006,TOTAL,PC_GDP,FI,,3.33,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Finland
A,P1Y,2006,TOTAL,PC_GDP,IT,,1.08,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Italy
A,P1Y,2006,TOTAL,PC_GDP,RO,,0.46,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Romania
A,P1Y,2006,TOTAL,PC_GDP,SI,,1.54,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Slovenia
A,P1Y,2006,TOTAL,PC_GDP,SK,,0.47,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,Slovakia
A,P1Y,2006,TOTAL,PC_GDP,UK,,1.57,1,Annual,Annual,Year 2006,No data,All sectors,Percentage of GDP,United Kingdom
A,P1Y,2006,TOTAL,PPS_HAB_KP05,CY,,94.1,1,Annual,Annual,Year 2006,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Cyprus
A,P1Y,2006,HES,PPS_HAB_KP05,UK,,116.9,0.261,Annual,Annual,Year 2006,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2002,HES,PPS_HAB_KP05,EE,,37.5,0.479,Annual,Annual,Year 2002,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2002,HES,PPS_HAB_KP05,FR,,103.8,0.189,Annual,Annual,Year 2002,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,France
A,P1Y,2002,HES,PPS_HAB_KP05,HR,,37.8,0.351,Annual,Annual,Year 2002,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2002,HES,PPS_HAB_KP05,HU,d,31.3,0.252,Annual,Annual,Year 2002,"definition differs, see metadata",Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2002,HES,PPS_HAB_KP05,IE,,74.8,0.225,Annual,Annual,Year 2002,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Ireland
A,P1Y,2002,HES,PPS_HAB_KP05,IT,,90.3,0.328,Annual,Annual,Year 2002,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2002,HES,PPS_HAB_KP05,UK,,100.7,0.24,Annual,Annual,Year 2002,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2017,GOV,MIO_EUR,AT,,806.604,0.071,Annual,Annual,Year 2017,No data,Government sector,Million euro,Austria
A,P1Y,2017,GOV,MIO_EUR,BE,,1114.163,0.094,Annual,Annual,Year 2017,No data,Government sector,Million euro,Belgium
A,P1Y,2017,GOV,MIO_EUR,CY,,11.013,0.1,Annual,Annual,Year 2017,No data,Government sector,Million euro,Cyprus
A,P1Y,2017,GOV,MIO_EUR,DE,d,13484.009,0.135,Annual,Annual,Year 2017,"definition differs, see metadata",Government sector,Million euro,Germany
A,P1Y,2017,GOV,MIO_EUR,EL,,451.14,0.221,Annual,Annual,Year 2017,No data,Government sector,Million euro,Greece
A,P1Y,2017,GOV,MIO_EUR,ES,,2495,0.177,Annual,Annual,Year 2017,No data,Government sector,Million euro,Spain
A,P1Y,2017,GOV,MIO_EUR,HR,d,94.522,0.223,Annual,Annual,Year 2017,"definition differs, see metadata",Government sector,Million euro,Croatia
A,P1Y,2017,GOV,MIO_EUR,IT,,2938.583,0.124,Annual,Annual,Year 2017,No data,Government sector,Million euro,Italy
A,P1Y,2017,GOV,MIO_EUR,LU,,171.9,0.239,Annual,Annual,Year 2017,No data,Government sector,Million euro,Luxembourg
A,P1Y,2017,GOV,MIO_EUR,MT,,0.607,0.009,Annual,Annual,Year 2017,No data,Government sector,Million euro,Malta
A,P1Y,2017,GOV,MIO_EUR,NL,d,1625,0.111,Annual,Annual,Year 2017,"definition differs, see metadata",Government sector,Million euro,Netherlands
A,P1Y,2017,GOV,MIO_EUR,PT,,141.743,0.055,Annual,Annual,Year 2017,No data,Government sector,Million euro,Portugal
A,P1Y,2017,GOV,MIO_EUR,SE,,584.633,0.036,Annual,Annual,Year 2017,No data,Government sector,Million euro,Sweden
A,P1Y,2017,GOV,MIO_EUR,SI,,110.681,0.138,Annual,Annual,Year 2017,No data,Government sector,Million euro,Slovenia
A,P1Y,2017,GOV,MIO_NAC,AT,,806.604,0.071,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Austria
A,P1Y,2017,GOV,MIO_NAC,BE,,1114.163,0.094,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Belgium
A,P1Y,2017,GOV,MIO_NAC,CY,,11.013,0.1,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Cyprus
A,P1Y,2017,GOV,MIO_NAC,DE,d,13484.009,0.135,Annual,Annual,Year 2017,"definition differs, see metadata",Government sector,Million units of national currency,Germany
A,P1Y,2017,GOV,MIO_NAC,EL,,451.14,0.221,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Greece
A,P1Y,2017,GOV,MIO_NAC,ES,,2495,0.177,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Spain
A,P1Y,2011,GOV,PC_GDP,BE,,0.18,0.083,Annual,Annual,Year 2011,No data,Government sector,Percentage of GDP,Belgium
A,P1Y,2011,GOV,PC_GDP,EE,,0.18,0.079,Annual,Annual,Year 2011,No data,Government sector,Percentage of GDP,Estonia
A,P1Y,2011,GOV,PC_GDP,EU28,,0.24,0.122,Annual,Annual,Year 2011,No data,Government sector,Percentage of GDP,European Union
